Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2019-06-06,Amritsar,46.72,88.35,18.38,9.22,21.0,21.43,0.53,12.95,40.67,4.4,2.03,11.59,103.0,Moderate
2019-06-07,Bengaluru,25.02,56.96,8.64,31.44,32.77,15.21,0.92,5.38,50.51,0.29,1.49,,102.0,Moderate
2019-06-08,Patna,40.57,,6.37,4.65,5.07,,1.14,42.76,90.52,1.37,8.94,5.94,158.0,Moderate
2019-06-09,Lucknow,82.55,,8.0,22.69,18.21,28.0,0.97,5.03,56.29,0.83,2.77,,151.0,Moderate
2019-06-10,Jorapokhar,,,,,,,,,,,,,233.0,
2019-06-11,Delhi,118.38,487.77,44.64,49.86,65.68,32.16,1.41,13.52,39.96,3.41,31.38,0.34,315.0,Very Poor
2019-06-12,Patna,41.25,,6.82,1.95,4.54,,1.21,45.04,81.42,1.39,8.03,5.56,133.0,Moderate
2019-06-13,Coimbatore,21.57,27.05,6.57,4.95,11.52,8.8,1.14,9.75,25.46,0.04,0.23,,65.0,Satisfactory
2019-06-14,Amritsar,41.37,96.26,12.73,10.38,13.38,10.57,0.61,35.25,32.36,3.22,1.55,6.45,98.0,Satisfactory
2019-06-15,Ahmedabad,32.71,96.84,18.89,116.69,78.46,,18.89,48.67,53.57,6.3,80.04,1.48,369.0,Very Poor
2019-06-16,Brajrajnagar,18.48,32.91,,,0.0,,0.0,,,1.34,,,94.0,Satisfactory
2019-06-17,Talcher,20.23,99.04,22.66,8.52,31.16,7.44,1.24,25.12,4.25,0.0,,,97.0,Satisfactory
2019-06-18,Visakhapatnam,40.58,120.64,8.07,45.39,30.84,5.24,0.84,18.11,25.52,5.4,11.08,2.74,100.0,Satisfactory
2019-06-19,Gurugram,72.25,,6.97,10.23,2.47,,0.68,5.45,110.44,0.0,0.0,,96.5,
2019-06-20,Guwahati,40.38,77.63,10.12,16.77,34.58,8.73,0.7,10.55,1.79,0.25,,,93.0,Satisfactory
2019-06-21,Lucknow,81.44,,6.52,24.04,19.16,30.02,1.43,5.06,49.3,0.52,3.76,,164.0,Moderate
2019-06-22,Brajrajnagar,43.88,61.27,1.84,12.2,7.76,28.07,1.91,2.3,9.45,5.1,,,101.0,Moderate
2019-06-23,Bengaluru,14.8,36.43,4.83,20.19,21.5,12.11,0.67,4.46,37.89,0.8,2.26,,66.0,Satisfactory
2019-06-24,Jaipur,28.09,63.19,4.25,22.66,22.46,20.43,0.85,16.07,64.54,0.46,2.77,,100.0,Satisfactory
2019-06-25,Hyderabad,27.0,52.03,3.58,23.58,14.72,18.18,0.56,5.03,28.48,1.55,8.92,1.93,62.0,Satisfactory
2019-06-26,Mumbai,15.04,49.61,27.65,13.16,40.77,12.07,0.47,11.63,13.43,2.06,,,63.0,Satisfactory
2019-06-27,Guwahati,18.79,25.88,2.24,8.46,12.74,8.35,0.46,10.63,2.2,0.5,,,31.0,Good
2019-06-28,Hyderabad,9.89,21.02,1.94,9.71,6.9,7.43,0.34,3.51,24.92,0.16,0.7,0.07,35.0,Good
2019-06-29,Chennai,59.22,,7.98,21.16,28.92,4.28,0.79,4.82,18.98,0.08,0.89,,106.0,Moderate
2019-06-30,Coimbatore,24.28,33.56,6.03,5.44,11.47,13.2,0.91,9.87,23.45,0.0,0.0,,56.0,Satisfactory
2019-07-01,Jorapokhar,,,,,,,,,,,,,58.5,
2019-07-02,Mumbai,9.86,21.58,27.78,19.56,47.34,11.71,0.59,12.53,14.59,1.72,,,61.0,Satisfactory
2019-07-03,Amritsar,39.52,101.22,11.6,10.62,17.19,19.09,0.38,6.6,17.15,3.67,1.7,9.08,98.0,Satisfactory
2019-07-04,Amaravati,8.4,21.46,11.11,30.36,25.27,2.7,0.57,14.32,26.69,0.27,0.83,0.16,68.0,Satisfactory
2019-07-05,Mumbai,13.97,53.1,31.89,13.72,44.87,11.0,0.57,12.61,12.64,2.19,,,84.0,Satisfactory
2019-07-06,Brajrajnagar,12.09,17.01,1.6,11.29,7.64,40.55,1.88,1.96,8.48,4.48,,,100.0,Satisfactory
2019-07-07,Visakhapatnam,30.74,139.65,15.7,46.97,37.74,5.3,0.69,31.92,6.92,5.89,10.78,3.02,107.0,Moderate
2019-07-08,Kolkata,27.94,60.83,3.9,16.38,20.08,12.06,0.41,6.28,31.58,12.24,8.12,2.95,56.0,Satisfactory
2019-07-09,Patna,25.31,,23.9,59.3,29.84,,1.38,40.71,54.37,1.17,7.24,5.41,101.0,Moderate
2019-07-10,Gurugram,81.39,277.24,9.54,9.62,11.8,,0.53,7.01,23.4,1.99,6.0,,129.0,Moderate
2019-07-11,Hyderabad,16.54,39.46,2.57,12.01,7.99,8.42,0.35,5.19,16.63,0.17,0.79,0.04,40.0,Good
2019-07-12,Talcher,23.79,111.89,32.63,6.51,36.78,7.96,1.44,32.02,1.71,0.0,,,97.0,Satisfactory
2019-07-13,Kolkata,35.3,69.72,4.92,17.32,20.46,30.05,0.46,7.89,38.28,13.11,9.87,3.08,69.0,Satisfactory
2019-07-14,Patna,27.66,,5.47,45.62,15.13,,0.9,41.62,26.32,0.66,4.73,2.4,69.0,Satisfactory
2019-07-15,Jorapokhar,,40.08,8.75,8.94,,6.3,1.31,4.42,12.35,,,,85.0,Satisfactory
2019-07-16,Lucknow,37.99,,7.92,24.0,19.11,11.05,1.05,6.3,24.56,0.45,1.61,,78.0,Satisfactory
2019-07-17,Coimbatore,26.0,34.04,11.83,16.04,27.87,28.33,1.03,9.67,20.58,0.03,0.38,,59.0,Satisfactory
2019-07-18,Ahmedabad,32.7,105.78,26.0,103.72,80.25,,26.0,132.41,45.92,6.3,80.04,1.48,466.0,Severe
2019-07-19,Chennai,30.57,33.87,6.13,18.13,24.23,41.42,0.74,6.77,26.57,0.21,2.38,,74.0,Satisfactory
2019-07-20,Kolkata,22.92,44.3,5.29,14.3,19.42,11.54,0.39,2.49,24.96,12.41,7.78,2.56,44.0,Good
2019-07-21,Hyderabad,14.08,36.16,2.62,13.32,8.47,10.86,0.41,6.12,25.58,0.34,2.23,0.18,54.0,Satisfactory
2019-07-22,Guwahati,59.28,79.72,3.37,8.78,14.92,7.34,0.41,10.91,9.75,0.23,,,66.0,Satisfactory
2019-07-23,Coimbatore,24.63,30.93,10.59,14.46,25.05,28.25,1.33,9.93,21.48,0.03,0.08,,71.0,Satisfactory
2019-07-24,Thiruvananthapuram,13.25,29.58,0.72,3.99,2.24,1.71,0.7,1.33,31.47,,,,55.0,Satisfactory
2019-07-25,Coimbatore,29.67,39.09,10.73,15.24,25.98,32.4,1.34,9.24,22.49,0.03,0.03,,74.0,Satisfactory
2019-07-26,Amritsar,24.73,49.38,9.45,9.94,18.63,10.66,0.5,11.8,14.03,3.7,1.12,13.25,46.0,Good
2019-07-27,Bengaluru,23.21,50.99,5.66,20.93,19.66,11.85,0.64,3.87,24.81,0.39,1.36,,55.0,Satisfactory
2019-07-28,Coimbatore,33.16,46.87,8.47,13.11,21.58,29.66,1.3,8.54,25.3,0.02,0.01,,77.0,Satisfactory
2019-07-29,Delhi,24.45,64.17,10.8,25.11,24.31,31.27,0.92,8.97,29.78,1.52,15.9,0.75,82.0,Satisfactory
2019-07-30,Patna,24.54,,7.3,20.1,9.63,,1.08,50.09,53.02,1.03,6.94,4.98,95.0,Satisfactory
2019-07-31,Mumbai,9.25,33.22,18.95,11.75,30.2,18.33,0.46,7.75,14.5,2.33,,,56.0,Satisfactory
2019-08-01,Jaipur,27.44,60.62,6.36,17.86,19.77,29.69,0.61,8.34,32.68,0.34,3.28,,66.0,Satisfactory
2019-08-02,Kolkata,17.93,34.63,13.68,19.92,33.58,11.22,0.51,4.42,17.22,16.44,12.62,10.3,46.0,Good
2019-08-03,Bengaluru,18.13,46.6,6.99,19.08,20.69,11.18,0.65,4.05,25.31,0.35,1.24,,56.0,Satisfactory
2019-08-04,Talcher,8.61,32.05,18.5,10.09,28.59,7.1,1.56,37.65,1.56,0.0,,,83.0,Satisfactory
2019-08-05,Ahmedabad,43.43,153.39,29.34,33.44,49.72,,29.34,44.51,43.28,2.14,32.05,0.52,477.0,Severe
2019-08-06,Chennai,26.19,24.39,10.88,23.39,31.99,40.56,0.7,6.21,52.98,1.25,4.53,,110.0,Moderate
2019-08-07,Coimbatore,28.94,36.56,11.31,10.68,21.99,26.66,1.59,10.32,11.49,0.05,0.04,,68.5,
2019-08-08,Amaravati,7.45,19.56,3.47,7.66,6.99,6.31,0.27,11.94,22.68,0.29,0.5,0.1,27.0,Good
2019-08-09,Amaravati,10.88,30.31,3.17,10.11,8.05,6.98,0.41,11.86,22.62,0.12,1.08,0.16,32.0,Good
2019-08-10,Amaravati,13.49,37.83,2.45,7.57,6.12,7.17,0.5,19.01,27.18,0.29,0.78,0.28,70.0,Satisfactory
2019-08-11,Patna,36.64,,23.31,69.91,32.25,,2.14,46.88,52.47,1.19,7.49,4.95,116.0,Moderate
2019-08-12,Guwahati,24.16,847.41,9.21,10.25,26.11,4.6,0.49,11.32,15.89,0.28,,,488.0,Severe
2019-08-13,Talcher,24.04,,25.27,7.28,32.35,7.48,2.11,40.14,1.18,0.03,,,269.0,
2019-08-14,Amritsar,23.62,49.13,12.23,9.02,21.25,10.42,0.76,5.33,10.8,2.93,1.13,2.0,50.0,Good
2019-08-15,Chennai,19.01,33.79,5.35,16.94,22.16,36.98,0.86,11.34,41.27,0.04,1.53,,105.0,Moderate
2019-08-16,Mumbai,11.89,51.78,21.54,9.91,31.39,8.81,0.52,9.55,12.81,1.14,,,60.0,Satisfactory
2019-08-17,Brajrajnagar,43.12,108.51,8.62,8.02,14.5,41.14,2.0,6.15,5.27,0.0,,,102.0,Moderate
2019-08-18,Hyderabad,29.92,96.6,8.22,32.88,23.36,19.28,0.42,8.41,14.02,0.59,7.67,0.5,89.0,Satisfactory
2019-08-19,Talcher,12.7,,20.11,9.34,29.46,7.21,1.83,40.44,1.16,0.0,,,81.5,
2019-08-20,Bengaluru,18.28,48.73,9.79,24.0,28.57,14.41,0.98,3.8,15.63,0.68,2.63,,74.0,Satisfactory
2019-08-21,Guwahati,26.75,49.44,2.52,8.73,13.49,5.81,0.4,11.87,16.34,19.63,,,41.0,Good
2019-08-22,Gurugram,46.94,117.96,6.31,8.98,14.7,,0.43,44.16,23.62,2.01,6.0,,107.0,Moderate
2019-08-23,Mumbai,16.01,52.92,23.11,11.58,34.04,12.92,0.6,9.56,9.38,2.93,,,64.0,Satisfactory
2019-08-24,Lucknow,28.96,,7.27,17.83,14.94,5.31,0.97,6.26,36.69,3.06,8.73,,78.0,Satisfactory
2019-08-25,Amaravati,,,,,,,,,,,,,69.66666666666667,
2019-08-26,Visakhapatnam,38.8,149.3,7.11,13.14,12.54,3.49,1.28,7.78,22.53,8.85,14.91,5.9,61.33333333333333,
2019-08-27,Thiruvananthapuram,9.75,21.27,0.9,3.98,2.09,1.42,0.7,1.65,30.35,,,,53.0,Satisfactory
2019-08-28,Jorapokhar,11.0,24.05,8.75,9.39,,6.31,1.88,3.58,7.63,,,,110.0,Moderate
2019-08-29,Shillong,18.36,26.11,1.33,3.53,1.28,3.63,0.31,5.85,33.5,0.12,0.55,,40.0,Good
2019-08-30,Guwahati,21.66,37.24,15.77,11.55,38.26,7.24,0.57,11.96,19.92,25.37,,,52.0,Satisfactory
2019-08-31,Kolkata,16.54,35.74,10.89,14.93,24.46,12.45,0.38,3.43,15.37,18.69,14.33,1.66,40.0,Good
2019-09-01,Mumbai,9.75,32.99,25.25,10.74,35.69,11.7,0.65,11.02,10.84,1.49,,,62.0,Satisfactory
2019-09-02,Brajrajnagar,17.73,49.02,1.9,10.64,2.56,37.06,1.42,6.38,5.88,1.99,,,102.0,Moderate
2019-09-03,Bengaluru,11.18,32.65,6.38,15.56,17.74,9.5,0.73,5.21,20.36,0.52,2.49,,51.0,Satisfactory
2019-09-04,Bengaluru,13.01,40.46,7.04,16.9,19.57,9.34,0.72,5.33,19.94,0.62,1.59,,51.0,Satisfactory
2019-09-05,Mumbai,5.68,20.38,13.76,10.54,24.08,12.98,0.6,11.37,10.26,1.28,,,49.0,Good
2019-09-06,Amritsar,32.17,53.74,13.24,8.81,21.81,11.07,0.94,6.19,13.45,1.79,1.09,1.98,55.0,Satisfactory
2019-09-07,Ahmedabad,35.05,77.28,25.02,54.26,54.98,,25.02,48.29,53.43,2.14,32.05,0.52,454.0,Severe
2019-09-08,Patna,33.21,,18.34,53.07,24.87,,0.83,47.75,80.95,0.91,5.88,3.84,160.0,Moderate
2019-09-09,Guwahati,23.45,44.1,9.06,8.83,24.32,2.0,0.56,12.1,15.53,0.0,,,46.0,Good
2019-09-10,Coimbatore,19.25,26.54,8.49,7.04,15.52,3.31,1.48,8.47,13.55,0.01,0.07,,76.0,Satisfactory
2019-09-11,Shillong,11.37,19.57,1.29,3.54,1.35,3.64,0.29,6.12,25.39,0.24,0.69,,40.0,Good
2019-09-12,Shillong,5.79,10.72,1.3,3.51,1.32,3.65,0.23,5.69,23.95,0.16,0.99,,30.0,Good
2019-09-13,Guwahati,17.8,28.7,4.71,7.01,15.22,2.28,0.46,12.85,16.14,23.67,,,43.0,Good
2019-09-14,Delhi,26.65,69.36,7.91,26.05,21.91,25.04,0.77,8.48,28.64,1.48,15.16,0.52,85.0,Satisfactory
2019-09-15,Chandigarh,,72.54,7.44,2.62,9.98,1.25,0.55,10.1,31.07,3.91,1.87,1.34,68.0,Satisfactory
2019-09-16,Kolkata,20.66,46.43,5.18,15.05,20.24,10.92,0.37,5.23,26.68,4.07,11.02,0.92,53.0,Satisfactory
2019-09-17,Bhopal,23.12,43.95,13.38,38.58,31.4,34.63,1.52,10.53,41.86,,,,72.5,
2019-09-18,Bengaluru,22.83,63.17,6.7,22.04,23.16,13.83,0.95,4.32,26.44,0.62,1.84,,92.0,Satisfactory
2019-09-19,Visakhapatnam,9.76,27.66,3.26,9.06,7.46,3.87,0.43,14.52,36.58,0.51,2.81,0.96,43.0,Good
2019-09-20,Lucknow,33.75,,7.97,22.21,18.19,11.25,1.01,5.28,19.91,1.46,5.77,,86.0,Satisfactory
2019-09-21,Chennai,33.44,71.07,7.34,13.74,13.94,12.39,0.83,5.97,53.35,0.02,3.62,,106.0,Moderate
2019-09-22,Mumbai,15.09,44.55,15.96,15.95,31.9,12.04,0.45,6.85,11.12,2.98,,,56.0,Satisfactory
2019-09-23,Amritsar,29.63,55.14,13.39,10.91,23.32,9.5,0.51,6.26,32.18,1.83,1.15,1.98,66.0,Satisfactory
2019-09-24,Kolkata,7.86,19.38,6.52,12.54,19.05,10.95,0.32,3.52,15.08,22.55,19.38,1.76,31.0,Good
2019-09-25,Chennai,16.9,37.12,5.34,10.73,14.27,24.36,0.86,6.19,28.38,0.0,0.39,,93.0,Satisfactory
2019-09-26,Thiruvananthapuram,13.82,26.74,1.07,4.22,2.49,1.17,1.24,1.98,26.03,,,,80.0,Satisfactory
2019-09-27,Chennai,17.76,45.69,4.84,10.05,12.39,25.31,0.89,7.13,44.14,0.02,0.96,,103.0,Moderate
2019-09-28,Chennai,20.99,53.49,6.51,10.69,10.41,16.27,0.68,6.76,37.83,0.0,1.11,,105.0,Moderate
2019-09-29,Brajrajnagar,16.93,27.1,12.88,13.28,13.6,42.83,1.9,9.56,5.1,0.0,,,102.0,Moderate
2019-09-30,Coimbatore,25.04,32.78,7.23,8.1,15.33,3.01,1.72,10.29,29.28,0.01,0.09,,94.0,Satisfactory
2019-10-01,Bengaluru,34.28,68.99,11.17,25.88,29.12,14.14,1.01,4.56,38.57,0.72,2.21,,88.0,Satisfactory
2019-10-02,Talcher,29.91,,40.78,2.61,41.14,8.44,0.54,34.56,0.11,0.0,,,91.5,
2019-10-03,Jaipur,39.35,90.64,12.25,39.69,41.63,34.08,0.84,11.15,31.95,2.64,16.98,,95.0,Satisfactory
2019-10-04,Amritsar,24.0,51.78,13.19,10.56,23.62,9.32,0.09,6.6,15.08,3.58,1.18,2.91,55.0,Satisfactory
2019-10-05,Hyderabad,40.22,75.69,5.22,26.37,15.47,12.44,0.61,6.79,20.03,0.98,7.62,2.61,71.0,Satisfactory
2019-10-06,Coimbatore,29.47,37.82,6.64,4.88,11.5,3.72,1.64,9.85,40.39,0.01,0.08,,88.0,Satisfactory
2019-10-07,Guwahati,30.21,53.93,6.3,11.94,23.14,1.98,0.68,14.83,17.91,0.0,,,82.0,Satisfactory
2019-10-08,Gurugram,38.26,65.49,19.41,10.01,19.32,,0.54,4.16,55.95,0.0,0.0,,95.0,Satisfactory
2019-10-09,Bhopal,36.92,114.12,3.78,32.53,20.39,13.56,0.83,12.3,79.94,,,,123.0,Moderate
2019-10-10,Chennai,21.13,67.66,8.86,20.03,20.52,49.41,0.8,5.86,46.63,0.02,0.73,,92.0,Satisfactory
2019-10-11,Amritsar,67.93,112.42,12.37,12.05,20.91,30.03,0.33,7.35,,4.06,1.11,1.83,154.0,Moderate
2019-10-12,Coimbatore,27.83,35.86,7.72,14.49,22.22,0.94,1.74,10.65,34.71,0.01,0.09,,93.0,Satisfactory
2019-10-13,Delhi,132.57,255.42,43.72,51.27,63.23,34.93,1.65,12.75,44.55,5.05,38.96,3.84,282.0,Poor
2019-10-14,Delhi,116.33,239.47,52.78,50.83,68.23,34.7,1.73,11.46,43.59,4.68,37.89,3.34,285.0,Poor
2019-10-15,Ahmedabad,96.74,208.83,57.78,229.45,160.83,,57.78,156.5,59.05,1.15,23.37,2.04,919.0,Severe
2019-10-16,Visakhapatnam,32.93,56.18,5.98,29.73,20.68,1.13,0.74,24.58,52.67,2.97,8.97,1.6,83.0,Satisfactory
2019-10-17,Gurugram,114.03,217.06,6.17,28.53,24.31,,2.26,3.07,52.32,2.0,5.97,,289.0,Poor
2019-10-18,Guwahati,52.61,112.77,37.05,19.98,82.21,2.5,0.79,13.83,17.93,0.0,,,101.0,Moderate
2019-10-19,Amaravati,13.78,24.72,3.08,10.61,8.24,10.25,0.47,11.83,29.61,0.21,3.14,0.24,41.0,Good
2019-10-20,Hyderabad,28.04,51.18,4.17,23.54,13.8,8.1,0.62,2.68,18.41,0.67,4.0,2.23,63.0,Satisfactory
2019-10-21,Bengaluru,20.71,41.14,15.04,30.13,35.45,13.8,0.85,5.78,22.97,1.37,4.19,,69.0,Satisfactory
2019-10-22,Gurugram,92.44,190.02,14.18,39.74,38.73,,1.59,2.13,38.25,2.01,6.01,,232.0,Poor
2019-10-23,Delhi,122.12,268.58,56.07,57.92,80.24,34.38,1.79,14.08,44.15,4.7,34.29,2.52,248.0,Poor
2019-10-24,Visakhapatnam,31.4,63.4,14.13,40.55,33.04,2.15,0.99,17.58,24.01,4.37,7.59,2.85,223.0,
2019-10-25,Amritsar,90.71,135.6,12.5,13.12,23.71,31.44,0.87,15.28,19.52,3.07,3.83,1.96,198.0,Moderate
2019-10-26,Visakhapatnam,18.29,60.5,25.55,37.56,40.96,4.16,0.8,23.34,31.21,3.26,8.72,2.5,93.0,Satisfactory
2019-10-27,Mumbai,39.09,76.14,38.01,15.53,52.34,19.28,0.93,9.28,11.02,6.71,,,105.0,Moderate
2019-10-28,Hyderabad,64.09,94.5,5.52,24.01,15.71,11.32,0.59,5.25,20.95,0.64,3.3,0.28,126.0,Moderate
2019-10-29,Chennai,31.22,46.07,24.12,33.68,56.01,86.42,0.8,8.58,33.76,0.0,0.65,,83.0,Satisfactory
2019-10-30,Bengaluru,18.77,42.23,11.91,26.91,32.16,15.45,0.98,6.42,27.66,0.57,2.12,,78.0,Satisfactory
2019-10-31,Shillong,,,,,,,,,,,,,334.5,
2019-11-01,Delhi,388.45,584.15,62.6,73.61,96.68,58.29,2.59,16.32,49.77,7.11,55.43,3.05,591.0,Severe
2019-11-02,Bengaluru,27.1,72.41,12.02,25.19,30.28,16.17,1.08,6.16,30.92,0.57,2.01,,77.0,Satisfactory
2019-11-03,Talcher,73.53,87.8,34.83,2.89,37.72,8.1,2.94,36.3,13.82,0.0,,,236.0,
2019-11-04,Patna,232.45,,11.56,20.68,12.37,,1.79,64.74,86.33,9.04,22.54,13.93,395.0,Very Poor
2019-11-05,Guwahati,51.29,130.43,53.03,18.23,106.59,3.84,0.88,10.17,18.27,22.52,,,123.0,Moderate
2019-11-06,Bhopal,80.33,174.05,10.14,53.19,36.53,17.61,1.33,15.74,56.88,,,,146.0,Moderate
2019-11-07,Shillong,,,,,,,,,,,,,157.5,
2019-11-08,Visakhapatnam,77.22,174.76,44.7,76.77,77.19,13.36,1.05,21.67,37.14,7.16,16.22,5.62,169.0,Moderate
2019-11-09,Jorapokhar,45.74,98.21,8.73,9.25,,6.29,,5.88,70.21,,,,117.0,Moderate
2019-11-10,Amritsar,84.92,143.08,17.28,10.24,27.46,13.05,0.41,10.17,22.42,2.18,2.92,2.0,140.0,Moderate
2019-11-11,Bhopal,92.96,199.03,16.07,51.48,40.44,18.67,1.38,15.28,67.58,,,,220.0,Poor
2019-11-12,Gurugram,350.49,481.04,41.37,60.71,72.07,,1.79,1.71,35.2,2.0,6.02,,425.0,Severe
2019-11-13,Hyderabad,62.64,120.38,4.36,32.29,20.36,10.87,0.55,7.01,34.16,0.96,8.01,0.37,123.0,Moderate
2019-11-14,Chandigarh,101.15,173.66,30.76,20.56,25.88,,1.29,12.37,9.47,1.53,6.96,3.99,214.0,Poor
2019-11-15,Hyderabad,69.15,130.32,4.1,34.06,21.15,12.01,0.67,6.04,30.76,2.15,17.02,0.84,127.0,Moderate
2019-11-16,Coimbatore,37.91,42.54,9.71,23.99,33.7,4.47,0.43,12.93,33.48,0.0,0.0,,67.0,Satisfactory
2019-11-17,Chandigarh,42.54,70.69,3.11,9.85,12.88,0.65,0.42,9.32,17.13,1.03,2.63,3.77,94.0,Satisfactory
2019-11-18,Jaipur,47.08,95.75,12.92,43.61,43.07,26.27,0.78,10.5,43.58,1.92,8.52,,104.0,Moderate
2019-11-19,Ahmedabad,52.04,85.17,39.43,112.69,99.94,,39.43,158.25,15.84,2.14,27.52,1.91,884.0,Severe
2019-11-20,Lucknow,160.93,,14.97,46.02,36.42,26.4,1.54,11.39,51.19,2.67,9.99,,300.0,Poor
2019-11-21,Visakhapatnam,51.21,101.16,2.88,29.86,18.22,9.97,0.69,7.72,87.78,3.9,8.82,1.32,114.0,Moderate
2019-11-22,Bhopal,119.3,258.16,23.69,50.9,46.33,16.36,2.04,18.55,64.41,,,,274.0,Poor
2019-11-23,Delhi,130.41,224.14,33.69,52.7,60.68,34.6,1.3,11.64,25.58,4.46,33.82,1.0,334.0,Very Poor
2019-11-24,Shillong,13.61,18.78,0.58,1.83,0.73,1.87,0.15,3.96,16.16,0.27,0.35,,32.0,Good
2019-11-25,Chandigarh,46.55,93.05,17.99,51.27,68.73,5.0,0.87,11.2,7.16,6.89,2.25,1.14,80.0,Satisfactory
2019-11-26,Bhopal,88.87,172.43,7.93,49.62,32.84,18.02,1.22,33.53,93.56,,,,204.0,Poor
2019-11-27,Chandigarh,32.56,64.7,18.8,52.22,70.53,5.0,0.85,10.94,5.34,7.25,2.22,1.22,88.0,Satisfactory
2019-11-28,Delhi,31.03,58.6,10.57,32.3,27.14,30.25,0.65,8.99,28.72,1.88,20.27,0.18,106.0,Moderate
2019-11-29,Coimbatore,28.59,39.6,11.67,24.31,35.99,5.2,0.74,13.05,21.37,0.01,0.05,,67.0,Satisfactory
2019-11-30,Chennai,18.45,62.97,6.3,12.09,18.24,74.49,0.38,6.84,31.58,0.05,0.16,,48.0,Good
2019-12-01,Lucknow,97.5,,10.32,32.7,25.65,30.13,1.22,6.17,45.73,3.11,2.66,,207.0,Poor
2019-12-02,Talcher,81.48,265.36,161.94,41.18,152.3,41.73,0.99,36.63,26.96,0.0,,,198.0,Moderate
2019-12-03,Talcher,103.15,257.83,196.8,39.88,207.65,45.47,1.57,30.74,20.63,0.0,,,245.0,Poor
2019-12-04,Jaipur,52.85,127.29,46.88,62.15,99.62,78.8,1.31,16.74,41.07,4.9,16.74,,134.0,Moderate
2019-12-05,Bhopal,54.73,136.33,5.96,53.51,33.31,16.7,0.95,13.59,59.47,,,,135.0,Moderate
2019-12-06,Gurugram,222.5,364.36,44.43,57.37,74.38,,2.01,2.61,36.28,2.0,6.0,,381.0,Very Poor
2019-12-07,Jorapokhar,97.86,249.96,9.31,9.52,,6.38,,25.48,21.29,,,,234.0,Poor
2019-12-08,Hyderabad,67.07,126.99,10.2,42.75,29.65,14.96,0.83,5.88,27.28,2.53,14.6,4.29,156.0,Moderate
2019-12-09,Coimbatore,30.38,40.05,9.54,27.02,36.55,3.59,0.63,12.43,38.32,0.02,0.01,,63.0,Satisfactory
2019-12-10,Coimbatore,33.68,55.88,9.33,28.68,38.0,2.96,0.58,13.49,39.94,0.01,0.01,,69.0,Satisfactory
2019-12-11,Shillong,21.1,9.35,0.53,1.7,0.73,1.76,0.38,3.98,18.38,0.51,0.85,,230.0,
2019-12-12,Gurugram,223.29,359.8,14.04,56.89,45.76,,1.84,54.08,40.94,2.01,6.03,,391.0,Very Poor
2019-12-13,Chandigarh,21.86,53.35,6.07,14.69,12.52,46.26,0.4,7.97,13.21,3.38,0.25,0.8,115.0,Moderate
2019-12-14,Hyderabad,40.8,83.56,8.88,35.37,24.88,14.5,0.67,5.14,26.37,1.12,5.69,0.9,78.0,Satisfactory
2019-12-15,Shillong,16.81,17.68,0.68,2.11,0.87,2.14,0.23,5.28,24.36,0.35,0.16,,81.5,
2019-12-16,Jaipur,41.92,85.13,8.82,33.78,33.14,28.82,0.8,14.38,40.94,2.11,6.3,,85.0,Satisfactory
2019-12-17,Visakhapatnam,75.61,121.94,2.95,27.03,16.78,15.92,1.12,8.24,74.21,4.93,7.53,1.13,128.0,Moderate
2019-12-18,Amaravati,66.82,105.01,2.43,17.15,11.09,19.94,0.75,12.67,53.85,1.3,12.96,0.23,137.0,Moderate
2019-12-19,Bengaluru,38.66,77.48,12.17,30.63,34.57,12.91,1.16,7.36,26.97,0.7,27.12,,85.0,Satisfactory
2019-12-20,Jaipur,59.26,132.48,21.06,55.63,67.34,57.26,1.22,10.17,34.8,5.84,20.36,,118.0,Moderate
2019-12-21,Coimbatore,61.83,64.64,1.82,28.01,29.82,0.86,1.1,1.8,33.82,0.01,0.0,,86.0,Satisfactory
2019-12-22,Amaravati,72.34,103.82,1.6,13.46,8.46,18.4,0.71,17.81,56.41,0.75,5.72,0.11,162.0,Moderate
2019-12-23,Thiruvananthapuram,44.8,68.62,9.91,23.69,20.62,12.09,1.66,9.65,42.96,,,,96.0,Satisfactory
2019-12-24,Delhi,262.69,401.03,38.02,56.72,64.46,53.3,1.76,8.7,28.17,5.75,38.29,0.82,376.0,Very Poor
2019-12-25,Guwahati,210.84,338.0,71.18,10.99,128.62,16.63,2.12,11.97,17.89,3.68,,,356.0,Very Poor
2019-12-26,Coimbatore,44.69,55.01,1.32,32.72,34.07,3.12,0.69,1.7,28.94,0.01,0.0,,60.0,Satisfactory
2019-12-27,Mumbai,88.03,154.44,30.85,39.77,70.12,19.47,1.02,10.27,32.89,6.55,,,184.0,Moderate
2019-12-28,Hyderabad,73.73,141.13,10.37,39.62,28.11,13.24,0.72,14.5,31.39,0.59,5.07,0.08,130.0,Moderate
2019-12-29,Bhopal,65.61,113.96,6.77,46.49,30.32,19.66,0.91,4.24,47.5,,,,106.0,Moderate
2019-12-30,Thiruvananthapuram,44.74,73.72,10.75,27.32,23.22,9.58,1.94,8.64,43.56,,,,108.0,Moderate
2019-12-31,Bengaluru,42.54,84.76,7.92,29.1,27.48,13.75,1.06,7.58,45.78,0.88,27.59,,97.0,Satisfactory
2020-01-01,Ahmedabad,79.57,131.62,3.78,12.64,8.99,,3.78,27.7,23.67,4.21,31.42,2.52,216.0,Poor
